title,number,year,auther,experiment,NPs_type,Stress_type ,Stress_class,Method,Crops,  NPs_size,Size_class,Concentration,Concentration_class,Performance_class,Performance,n1,mean1,sd1,n2,mean2,sd2,lnRR,vi
"Effect of iron nanoparticles and conventional sources of Fe on growth, physiology and nutrient accumulation in wheat plants grown on normal and salt-affected soils",15,2023,"Zia-Ur-Rehman, M",Pot,Fe,Salt ,Abiotic,Soil,Wheat,100,class C,25,ClassB, chl B,Photosynthetic Pigment,3,0.034466437,0.004259897,3,0.057895869,0.001032702,0.518660025,0.005198006
"Effect of iron nanoparticles and conventional sources of Fe on growth, physiology and nutrient accumulation in wheat plants grown on normal and salt-affected soils",15,2023,"Zia-Ur-Rehman, M",Pot,Fe,Salt ,Abiotic,Soil,Wheat,100,class C,15,ClassA,root dry weight,Biomass,3,1.944444444,0.049382716,3,2.882716049,0.049382716,0.393756619,0.000312819
"Effect of iron nanoparticles and conventional sources of Fe on growth, physiology and nutrient accumulation in wheat plants grown on normal and salt-affected soils",15,2023,"Zia-Ur-Rehman, M",Pot,Fe,Salt ,Abiotic,Soil,Wheat,100,class C,25,ClassB,root dry weight,Biomass,3,1.944444444,0.049382716,3,3.179012346,0.067901235,0.491594262,0.000367072
"Effect of iron nanoparticles and conventional sources of Fe on growth, physiology and nutrient accumulation in wheat plants grown on normal and salt-affected soils",15,2023,"Zia-Ur-Rehman, M",Pot,Fe,Salt ,Abiotic,Soil,Wheat,100,class C,15,ClassA,shoot dry weight,Biomass,3,9.39516129,0.927419355,3,14.43548387,0.725806452,0.429494533,0.004090719
"Effect of iron nanoparticles and conventional sources of Fe on growth, physiology and nutrient accumulation in wheat plants grown on normal and salt-affected soils",15,2023,"Zia-Ur-Rehman, M",Pot,Fe,Salt ,Abiotic,Soil,Wheat,100,class C,25,ClassB,shoot dry weight,Biomass,3,9.39516129,0.927419355,3,16.61290323,0.362903226,0.569984896,0.003407112
Co-foliar application of zinc and nano-silicon to rice helps in reducing cadmium exposure risk: Investigations through in-vitro digestion with human cell line bioavailability assay,16,2024,"Lin, Q",Field,Si,Heavy_Metal,Abiotic,Foliar,Rice,24,class A,600,ClassE,grains yield,Yield,6,11.13387514,0.309504102,6,11.43712599,0.284743774,0.026872454,0.000232097
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,12.5,ClassA,thousands grams,Yield,3,38.59289617,3.620218579,3,39.07103825,1.024590164,0.01231326,0.003162374
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,25,ClassB,thousands grams,Yield,3,38.59289617,3.620218579,3,39.54918033,2.595628415,0.024476747,0.004368928
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,50,ClassC,thousands grams,Yield,3,38.59289617,3.620218579,3,42.62295082,3.005464481,0.099324637,0.004590498
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,75,ClassC,thousands grams,Yield,3,38.59289617,3.620218579,3,43.92076503,3.073770492,0.129318993,0.004565753
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,100,ClassD,thousands grams,Yield,3,38.59289617,3.620218579,3,40.6420765,0.478142077,0.051735674,0.002979281
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,12.5,ClassA,grain yield/plant,Yield,3,12.02185792,2.732240437,3,13.59289617,0.887978142,0.12282083,0.018640154
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,25,ClassB,grain yield/plant,Yield,3,12.02185792,2.732240437,3,17.34972678,1.912568306,0.366850273,0.021268306
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,50,ClassC,grain yield/plant,Yield,3,12.02185792,2.732240437,3,18.92076503,2.390710383,0.453533512,0.022539391
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,75,ClassC,grain yield/plant,Yield,3,12.02185792,2.732240437,3,19.26229508,1.366120219,0.471423076,0.018894274
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,100,ClassD,grain yield/plant,Yield,3,12.02185792,2.732240437,3,17.69125683,2.18579235,0.386344067,0.022306007
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,12.5,ClassA,plant height,Growth,3,61.47540984,4.576502732,3,65.57377049,1.229508197,0.064538521,0.001964513
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,25,ClassB,plant height,Growth,3,61.47540984,4.576502732,3,69.94535519,1.707650273,0.129077042,0.002046007
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,50,ClassC,plant height,Growth,3,61.47540984,4.576502732,3,80.6010929,1.571038251,0.270874954,0.001973965
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,75,ClassC,plant height,Growth,3,61.47540984,4.576502732,3,88.1147541,1.297814208,0.360002734,0.001919636
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,100,ClassD,plant height,Growth,3,61.47540984,4.576502732,3,75.20491803,3.483606557,0.201579373,0.002562553
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,12.5,ClassA,thousands grams,Yield,3,38.16216216,3.783783784,3,40.21621622,0.756756757,0.052425797,0.003394946
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,25,ClassB,thousands grams,Yield,3,38.16216216,3.783783784,3,43.67567568,2.810810811,0.134946821,0.0046575
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,50,ClassC,thousands grams,Yield,3,38.16216216,3.783783784,3,42.48648649,2.918918919,0.107341555,0.004850252
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,75,ClassC,thousands grams,Yield,3,38.16216216,3.783783784,3,39.35135135,2.594594595,0.030685811,0.004726017
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,100,ClassD,thousands grams,Yield,3,38.16216216,3.783783784,3,39.24324324,0.540540541,0.027934777,0.003340159
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,12.5,ClassA,grain yield/plant,Yield,3,7.67816092,1.977011494,3,8.551724138,1.885057471,0.107752861,0.038295991
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,25,ClassB,grain yield/plant,Yield,3,7.67816092,1.977011494,3,9.471264368,1.103448276,0.209882356,0.026623974
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,50,ClassC,grain yield/plant,Yield,3,7.67816092,1.977011494,3,11.12643678,0.91954023,0.370943914,0.024376225
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,75,ClassC,grain yield/plant,Yield,3,7.67816092,1.977011494,3,11.26436782,1.149425287,0.383264398,0.02557029
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,100,ClassD,grain yield/plant,Yield,3,7.67816092,1.977011494,3,10.71264368,1.747126437,0.333044641,0.030965644
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,12.5,ClassA,plant height,Growth,3,64.7816092,3.586206897,3,66.34482759,3.724137931,0.023844047,0.002071825
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,25,ClassB,plant height,Growth,3,64.7816092,3.586206897,3,67.77011494,2.942528736,0.045099561,0.001649929
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,50,ClassC,plant height,Growth,3,64.7816092,3.586206897,3,71.81609195,3.586206897,0.103086818,0.001852719
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,75,ClassC,plant height,Growth,3,64.7816092,3.586206897,3,75.12643678,3.402298851,0.148150763,0.001705175
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Ag,Climatic_Stress,Abiotic,Foliar,Wheat,61,class C,100,ClassD,plant height,Growth,3,64.7816092,3.586206897,3,70.34482759,4.413793103,0.082387502,0.002333834
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,12.5,ClassA,thousands grams,Yield,3,29.33901919,1.748400853,3,32.23880597,1.791044776,0.094252538,0.002212583
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,25,ClassB,thousands grams,Yield,3,29.33901919,1.748400853,3,31.94029851,3.326226013,0.084950146,0.004798743
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,50,ClassC,thousands grams,Yield,3,29.33901919,1.748400853,3,36.71641791,2.771855011,0.224305666,0.003083538
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,75,ClassC,thousands grams,Yield,3,29.33901919,1.748400853,3,36.8869936,2.601279318,0.228940669,0.002841477
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,100,ClassD,thousands grams,Yield,3,29.33901919,1.748400853,3,38.50746269,1.32196162,0.271933716,0.001576626
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,12.5,ClassA,grain yield/plant,Yield,3,11.0021322,0.554371002,3,11.72707889,0.511727079,0.063811512,0.001481014
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,25,ClassB,grain yield/plant,Yield,3,11.0021322,0.554371002,3,10.87420043,0.554371002,-0.01169604,0.001712637
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,50,ClassC,grain yield/plant,Yield,3,11.0021322,0.554371002,3,11.5565032,1.023454158,0.049159236,0.003460647
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,75,ClassC,grain yield/plant,Yield,3,11.0021322,0.554371002,3,12.36673774,1.066098081,0.116921338,0.003323513
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,100,ClassD,grain yield/plant,Yield,3,11.0021322,0.554371002,3,16.07675906,0.852878465,0.379285602,0.001784418
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,12.5,ClassA,plant height,Growth,3,71.47121535,3.795309168,3,83.15565032,2.345415778,0.151419371,0.001205139
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,25,ClassB,plant height,Growth,3,71.47121535,3.795309168,3,85.75692964,2.985074627,0.182222109,0.001343841
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,50,ClassC,plant height,Growth,3,71.47121535,3.795309168,3,82.26012793,3.240938166,0.140591732,0.001457381
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,75,ClassC,plant height,Growth,3,71.47121535,3.795309168,3,84.98933902,3.198294243,0.173231039,0.001412011
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,100,ClassD,plant height,Growth,3,71.47121535,3.795309168,3,96.07675906,1.876332623,0.295852659,0.001067097
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,12.5,ClassA,thousands grams,Yield,3,29.31506849,1.98630137,3,32.39726027,1.780821918,0.099972193,0.002537508
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,25,ClassB,thousands grams,Yield,3,29.31506849,1.98630137,3,33.52739726,2.191780822,0.134261266,0.002954873
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,50,ClassC,thousands grams,Yield,3,29.31506849,1.98630137,3,34.55479452,2.979452055,0.164444644,0.004008529
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,75,ClassC,thousands grams,Yield,3,29.31506849,1.98630137,3,34.8630137,2.979452055,0.173324821,0.003964904
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,100,ClassD,thousands grams,Yield,3,29.31506849,1.98630137,3,41.91780822,2.191780822,0.357609087,0.002441668
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,12.5,ClassA,grain yield/plant,Yield,3,10.61643836,0.205479452,3,10.89041096,1.438356164,0.025479085,0.005939513
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,25,ClassB,grain yield/plant,Yield,3,10.61643836,0.205479452,3,11.78082192,1.369863014,0.10406936,0.004631811
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,50,ClassC,grain yield/plant,Yield,3,10.61643836,0.205479452,3,12.29452055,1.404109589,0.146750091,0.00447255
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,75,ClassC,grain yield/plant,Yield,3,10.61643836,0.205479452,3,12.32876712,0.684931507,0.149531733,0.001153677
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,100,ClassD,grain yield/plant,Yield,3,10.61643836,0.205479452,3,16.26712329,0.171232877,0.426742506,0.000161804
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,12.5,ClassA,plant height,Growth,3,73.76712329,3.732876712,3,81.19863014,3.01369863,0.095985228,0.00131275
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,25,ClassB,plant height,Growth,3,73.76712329,3.732876712,3,84.34931507,1.780821918,0.13405354,0.001002151
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,50,ClassC,plant height,Growth,3,73.76712329,3.732876712,3,84.5890411,3.047945205,0.136891572,0.00128635
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,75,ClassC,plant height,Growth,3,73.76712329,3.732876712,3,86.95205479,1.609589041,0.164443724,0.000967794
Metal nanoparticles to improve the heat resilience in wheat ,17,2024,"Shukla, G",Field,Zn,Climatic_Stress,Abiotic,Foliar,Wheat,46.5,class B,100,ClassD,plant height,Growth,3,73.76712329,3.732876712,3,94.69178082,3.52739726,0.249714056,0.001316127
Effects of nano-molybdenum fertilizers on mo-inefficient winter wheat grown in acidic soil,18,2021,Syaifudin,Pot,Mo,Acid,Abiotic,Foliar,Wheat,30,class A,50,ClassC,thousands grams,Yield,3,25.33,0.346410162,3,30.33,6.30466494,0.180147858,0.014465509
Effects of nano-molybdenum fertilizers on mo-inefficient winter wheat grown in acidic soil,18,2021,Syaifudin,Pot,Mo,Acid,Abiotic,Foliar,Wheat,30,class A,50,ClassC,grain yield/plant,Yield,3,18.32,0.294448637,3,26.8,0.952627944,0.380408528,0.000507277
